,DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Wind Gust
4390,02-07-2021,23-00,11.8,42,0.93,798.3160736,0,0,78,90,6.12
4391,02-07-2021,24-00,11.8,40,0.93,760.3010225,0,0,78,90,7.92
4392,03-07-2021,01-00,11.6,73,0.93,1364.03158,0,0,83,73,8.64
4393,03-07-2021,02-00,11.6,73,0.93,1364.03158,0,0,83,73,8.64
4394,03-07-2021,03-00,11.6,73,0.93,1364.03158,0,0,83,73,9.72
4395,03-07-2021,04-00,11.6,73,0.93,1364.03158,0,0,86,62,10.440001
4396,03-07-2021,05-00,11.5,93,0.93,1722.758355,0,0,86,62,10.08
4397,03-07-2021,06-00,11.2,108,0.93,1948.432451,0,0,86,62,10.799999
4398,03-07-2021,07-00,11.4,137,0.93,2515.758765,0,0,90,55,11.879999
4399,03-07-2021,08-00,11.4,134,0.93,2460.669157,0,0,90,55,11.159999
4400,03-07-2021,09-00,11.5,133,0.93,2463.72969,0,0,90,55,13.32
4401,03-07-2021,10-00,11.5,133,0.93,2463.72969,0,0,90,52,14.04
4402,03-07-2021,11-00,11.5,131,0.93,2426.681124,0,0,90,52,15.4800005
4403,03-07-2021,12-00,11.5,136,0.93,2519.302541,0,0,90,52,15.84
4404,03-07-2021,13-00,11.5,140,0.93,2593.399674,0,0,85,78,15.4800005
4405,03-07-2021,14-00,11.5,143,0.93,2648.972524,0,0,85,78,14.759999
4406,03-07-2021,15-00,11.5,137,0.93,2537.826824,0,0,85,78,13.32
4407,03-07-2021,16-00,11.5,151,0.93,2797.166791,0,0,82,80,13.32
4408,03-07-2021,17-00,11.6,141,0.93,2634.63634,0,0,82,80,12.599999
4409,03-07-2021,18-00,11.7,135,0.93,2544.270053,0,0,82,80,11.5199995
4410,03-07-2021,19-00,11.6,48,0.93,896.8974774,0,0,78,90,9
4411,03-07-2021,20-00,11.6,57,0.93,1065.065754,0,0,78,90,12.599999
4412,03-07-2021,21-00,11.6,54,0.93,1009.009662,0,0,78,90,11.159999
4413,03-07-2021,22-00,11.7,50,0.93,942.3222419,0,0,81,90,9.36
4414,03-07-2021,23-00,11.7,45,0.93,848.0900177,0,0,81,90,9
4415,03-07-2021,24-00,11.7,42,0.93,791.5506832,0,0,81,90,9.36
4416,04-07-2021,01-00,11.5,95,0.95,1797.652232,1,0,85,78,9.72
4417,04-07-2021,02-00,11.5,95,0.95,1797.652232,1,0,85,78,9.72
4418,04-07-2021,03-00,11.5,95,0.95,1797.652232,1,0,85,78,9
4419,04-07-2021,04-00,11.5,95,0.95,1797.652232,1,0,90,53,9
4420,04-07-2021,05-00,11.4,98,0.95,1838.294804,1,0,90,53,9
4421,04-07-2021,06-00,11.4,137,0.95,2569.861104,1,0,90,53,9.72
4422,04-07-2021,07-00,11.2,168,0.95,3096.07546,1,0,95,43,10.799999
4423,04-07-2021,08-00,11.2,175,0.95,3225.078604,1,0,95,43,13.32
4424,04-07-2021,09-00,11.2,167,0.95,3077.646439,1,0,95,43,16.56
4425,04-07-2021,10-00,11.4,160,0.95,3001.297639,1,0,77,95,21.24
4426,04-07-2021,11-00,11.4,153,0.95,2869.990868,1,0,77,95,22.68
4427,04-07-2021,12-00,11.3,159,0.95,2956.376902,1,0,77,95,24.119999
4428,04-07-2021,13-00,11.3,154,0.95,2863.409075,1,0,78,93,24.48
4429,04-07-2021,14-00,11.3,154,0.95,2863.409075,1,0,78,93,28.08
4430,04-07-2021,15-00,11.4,154,0.95,2888.748978,1,0,78,93,31.319998
4431,04-07-2021,16-00,11.3,160,0.95,2974.970467,1,0,79,95,27.72
4432,04-07-2021,17-00,11.3,160,0.95,2974.970467,1,0,79,95,33.839996
4433,04-07-2021,18-00,11.5,150,0.95,2838.398261,1,0,79,95,32.039997
4434,04-07-2021,19-00,11.6,52,0.95,992.5343948,1,0,81,87,21.96
4435,04-07-2021,20-00,11.7,58,0.95,1116.601194,1,0,81,87,20.880001
4436,04-07-2021,21-00,11.7,54,0.95,1039.594215,1,0,81,87,17.64
4437,04-07-2021,22-00,11.7,47,0.95,904.8320021,1,0,79,95,15.84
4438,04-07-2021,23-00,11.6,45,0.95,858.9239955,1,0,79,95,15.119999
4439,04-07-2021,24-00,11.6,43,0.95,820.7495957,1,0,79,95,15.4800005
4440,05-07-2021,01-00,11.5,91,0.94,1703.8357,0,0,84,98,16.199999
4441,05-07-2021,02-00,11.5,91,0.94,1703.8357,0,0,84,98,16.919998
4442,05-07-2021,03-00,11.5,91,0.94,1703.8357,0,0,84,98,16.56
4443,05-07-2021,04-00,11.5,91,0.94,1703.8357,0,0,85,85,15.84
4444,05-07-2021,05-00,11.4,98,0.94,1818.944332,0,0,85,85,14.759999
4445,05-07-2021,06-00,11.5,153,0.94,2864.690792,0,0,85,85,14.4
4446,05-07-2021,07-00,11.6,200,0.94,3777.256401,0,0,89,73,15.4800005
4447,05-07-2021,08-00,11.7,194,0.94,3695.524388,0,0,89,73,15.84
4448,05-07-2021,09-00,11.7,190,0.94,3619.328009,0,0,89,73,17.64
4449,05-07-2021,10-00,11.8,180,0.94,3458.14336,0,0,85,80,20.16
4450,05-07-2021,11-00,11.5,186,0.94,3482.565277,0,0,85,80,23.039999
4451,05-07-2021,12-00,11.5,180,0.94,3370.224461,0,0,85,80,28.44
4452,05-07-2021,13-00,11.4,174,0.94,3229.554223,0,0,82,89,36
4453,05-07-2021,14-00,11.4,174,0.94,3229.554223,0,0,82,89,43.56
4454,05-07-2021,15-00,11.3,174,0.94,3201.2248,0,0,82,89,41.399998
4455,05-07-2021,16-00,11.7,172,0.94,3276.444302,0,0,82,91,38.88
4456,05-07-2021,17-00,11.8,170,0.94,3266.024285,0,0,82,91,32.399998
4457,05-07-2021,18-00,11.6,166,0.94,3135.122813,0,0,82,91,26.64
4458,05-07-2021,19-00,11.6,58,0.94,1095.404356,0,0,79,95,18.359999
4459,05-07-2021,20-00,11.7,56,0.94,1066.749308,0,0,79,95,11.879999
4460,05-07-2021,21-00,11.6,54,0.94,1019.859228,0,0,79,95,12.959999
4461,05-07-2021,22-00,11.7,52,0.94,990.5529286,0,0,79,93,14.04
4462,05-07-2021,23-00,11.6,48,0.94,906.5415363,0,0,79,93,16.199999
4463,05-07-2021,24-00,11.6,45,0.94,849.8826903,0,0,79,93,18.359999
4464,06-07-2021,01-00,11.5,97,0.93,1796.855489,0,0,85,84,19.44
4465,06-07-2021,02-00,11.5,97,0.93,1796.855489,0,0,85,84,19.08
4466,06-07-2021,03-00,11.5,97,0.93,1796.855489,0,0,85,84,18.72
4467,06-07-2021,04-00,11.5,108,0.93,2000.622606,0,0,91,56,18.72
4468,06-07-2021,05-00,11.4,143,0.93,2625.937981,0,0,91,56,18.359999
4469,06-07-2021,06-00,11.3,174,0.93,3167.169217,0,0,91,56,16.919998
4470,06-07-2021,07-00,11.4,200,0.93,3672.640532,0,0,96,42,18
4471,06-07-2021,08-00,11.4,200,0.93,3672.640532,0,0,96,42,18
4472,06-07-2021,09-00,11.4,200,0.93,3672.640532,0,0,96,42,27
4473,06-07-2021,10-00,11.6,198,0.93,3699.702094,0,0,90,53,41.399998
4474,06-07-2021,11-00,11.7,190,0.93,3580.824519,0,0,90,53,39.239998
4475,06-07-2021,12-00,11.7,180,0.93,3392.360071,0,0,90,53,33.12
4476,06-07-2021,13-00,11.7,178,0.93,3354.667181,0,0,84,90,17.64
4477,06-07-2021,14-00,11.5,175,0.93,3241.749593,0,0,84,90,17.64
4478,06-07-2021,15-00,11.4,175,0.93,3213.560466,0,0,84,90,16.919998
4479,06-07-2021,16-00,11.4,175,0.93,3213.560466,0,0,83,89,24.84
4480,06-07-2021,17-00,11.2,178,0.93,3211.305336,0,0,83,89,23.4
4481,06-07-2021,18-00,11.8,157,0.93,2984.181513,0,0,83,89,15.4800005
4482,06-07-2021,19-00,11.8,52,0.93,988.3913292,0,0,81,91,23.759998
4483,06-07-2021,20-00,11.8,59,0.93,1121.444008,0,0,81,91,15.84
4484,06-07-2021,21-00,11.7,56,0.93,1055.400911,0,0,81,91,14.4
4485,06-07-2021,22-00,11.7,50,0.93,942.3222419,0,0,82,93,12.599999
4486,06-07-2021,23-00,11.6,48,0.93,896.8974774,0,0,82,93,12.24
4487,06-07-2021,24-00,11.6,48,0.93,896.8974774,0,0,82,93,11.879999
4488,07-07-2021,01-00,11.4,101,0.93,1854.683469,0,0,86,77,10.799999
4489,07-07-2021,02-00,11.4,101,0.93,1854.683469,0,0,86,77,10.799999
4490,07-07-2021,03-00,11.4,101,0.93,1854.683469,0,0,86,77,9.72
4491,07-07-2021,04-00,11.2,113,0.93,2038.637657,0,0,93,56,9.72
4492,07-07-2021,05-00,11.2,145,0.93,2615.950976,0,0,93,56,11.879999
4493,07-07-2021,06-00,11.1,173,0.93,3093.233164,0,0,93,56,12.959999
4494,07-07-2021,07-00,11.3,206,0.93,3749.637119,0,0,95,47,14.04
4495,07-07-2021,08-00,11.3,222,0.93,4040.87107,0,0,95,47,10.799999
4496,07-07-2021,09-00,11.5,211,0.93,3908.623795,0,0,95,47,10.440001
4497,07-07-2021,10-00,11.4,205,0.93,3764.456546,0,0,90,71,11.159999
4498,07-07-2021,11-00,11.6,195,0.93,3643.646002,0,0,90,71,14.4
4499,07-07-2021,12-00,11.6,189,0.93,3531.533817,0,0,90,71,14.4
4500,07-07-2021,13-00,11.7,179,0.93,3373.513626,0,0,85,75,12.959999
4501,07-07-2021,14-00,11.3,173,0.93,3148.967095,0,0,85,75,14.4
4502,07-07-2021,15-00,11.3,179,0.93,3258.179827,0,0,85,75,15.119999
4503,07-07-2021,16-00,11.7,185,0.93,3486.592295,0,0,85,82,16.199999
4504,07-07-2021,17-00,11.7,164,0.93,3090.816953,0,0,85,82,16.56
4505,07-07-2021,18-00,11.8,144,0.93,2737.083681,0,0,85,82,14.759999
4506,07-07-2021,19-00,11.5,62,0.93,1148.50557,0,0,82,92,12.24
4507,07-07-2021,20-00,11.5,60,0.93,1111.457003,0,0,82,92,8.64
4508,07-07-2021,21-00,11.5,56,0.93,1037.35987,0,0,82,92,8.28
4509,07-07-2021,22-00,11.6,50,0.93,934.2682056,0,0,78,96,8.64
4510,07-07-2021,23-00,11.6,48,0.93,896.8974774,0,0,78,96,7.5599995
4511,07-07-2021,24-00,11.6,44,0.93,822.1560209,0,0,78,96,7.5599995
4512,08-07-2021,01-00,11.5,98,0.93,1815.379772,0,0,77,95,6.8399997
4513,08-07-2021,02-00,11.5,98,0.93,1815.379772,0,0,77,95,7.92
4514,08-07-2021,03-00,11.5,98,0.93,1815.379772,0,0,77,95,7.5599995
4515,08-07-2021,04-00,11.3,98,0.93,1783.80795,0,0,84,83,7.5599995
4516,08-07-2021,05-00,11.3,110,0.93,2002.233413,0,0,84,83,7.5599995
4517,08-07-2021,06-00,11.1,147,0.93,2628.354192,0,0,84,83,10.08
4518,08-07-2021,07-00,11.5,262,0.93,4853.362247,0,0,85,85,10.799999
4519,08-07-2021,08-00,11.5,200,0.93,3704.856677,0,0,85,85,14.04
4520,08-07-2021,09-00,11.5,199,0.93,3686.332394,0,0,85,85,16.56
4521,08-07-2021,10-00,11.7,187,0.93,3524.285185,0,0,84,86,18.359999
4522,08-07-2021,11-00,11.8,187,0.93,3554.40728,0,0,84,86,15.84
4523,08-07-2021,12-00,11.6,285,0.93,5325.328772,0,0,84,86,19.8
4524,08-07-2021,13-00,11.6,180,0.93,3363.36554,0,0,82,87,24.48
4525,08-07-2021,14-00,11.5,175,0.93,3241.749593,0,0,82,87,24.84
4526,08-07-2021,15-00,11.5,172,0.93,3186.176743,0,0,82,87,26.28
4527,08-07-2021,16-00,11.5,160,0.93,2963.885342,0,0,81,89,29.16
4528,08-07-2021,17-00,11.6,165,0.93,3083.085078,0,0,81,89,28.08
4529,08-07-2021,18-00,11.8,170,0.93,3231.279346,0,0,81,89,21.599998
4530,08-07-2021,19-00,11.5,60,0.93,1111.457003,0,0,78,95,19.44
4531,08-07-2021,20-00,11.6,54,0.93,1009.009662,0,0,78,95,8.64
4532,08-07-2021,21-00,11.6,52,0.93,971.6389338,0,0,78,95,13.679999
4533,08-07-2021,22-00,11.6,48,0.93,896.8974774,0,0,81,91,14.04
4534,08-07-2021,23-00,11.6,44,0.93,822.1560209,0,0,81,91,15.119999
4535,08-07-2021,24-00,11.6,40,0.93,747.4145645,0,0,81,91,15.4800005
4536,09-07-2021,01-00,11.4,98,0.92,1780.243389,0,0,81,89,14.4
4537,09-07-2021,02-00,11.4,98,0.92,1780.243389,0,0,81,89,13.679999
4538,09-07-2021,03-00,11.4,98,0.92,1780.243389,0,0,81,89,12.959999
4539,09-07-2021,04-00,11.4,98,0.92,1780.243389,0,0,84,76,12.599999
4540,09-07-2021,05-00,11.3,152,0.92,2736.97283,0,0,84,76,12.959999
4541,09-07-2021,06-00,11.2,185,0.92,3301.704531,0,0,84,76,15.119999
4542,09-07-2021,07-00,11.4,222,0.92,4032.796249,0,0,89,62,17.28
4543,09-07-2021,08-00,11.4,212,0.92,3851.13876,0,0,89,62,18.359999
4544,09-07-2021,09-00,11.6,212,0.92,3918.702598,0,0,89,62,20.519999
4545,09-07-2021,10-00,11.8,210,0.92,3948.660149,0,0,88,59,22.319998
4546,09-07-2021,11-00,11.8,204,0.92,3835.841288,0,0,88,59,21.24
4547,09-07-2021,12-00,11.4,196,0.92,3560.486778,0,0,88,59,20.519999
4548,09-07-2021,13-00,11.4,184,0.92,3342.497792,0,0,82,80,18.72
4549,09-07-2021,14-00,11.5,176,0.92,3225.217168,0,0,82,80,17.64
4550,09-07-2021,15-00,11.6,175,0.92,3234.778088,0,0,82,80,16.56
4551,09-07-2021,16-00,11.7,168,0.92,3132.157542,0,0,81,90,16.56
4552,09-07-2021,17-00,11.8,170,0.92,3196.534406,0,0,81,90,16.56
4553,09-07-2021,18-00,11.8,172,0.92,3234.140694,0,0,81,90,14.759999
4554,09-07-2021,19-00,11.5,58,0.92,1062.855658,0,0,81,90,11.159999
4555,09-07-2021,20-00,11.5,57,0.92,1044.53056,0,0,81,90,6.8399997
4556,09-07-2021,21-00,11.6,55,0.92,1016.644542,0,0,81,90,8.28
4557,09-07-2021,22-00,11.6,53,0.92,979.6756496,0,0,80,91,8.64
4558,09-07-2021,23-00,11.6,48,0.92,887.2534185,0,0,80,91,8.64
4559,09-07-2021,24-00,11.6,44,0.92,813.3156336,0,0,80,91,7.5599995
4560,10-07-2021,01-00,11.4,98,0.96,1857.645276,0,0,84,82,7.5599995
4561,10-07-2021,02-00,11.4,98,0.96,1857.645276,0,0,84,82,7.5599995
4562,10-07-2021,03-00,11.4,98,0.96,1857.645276,0,0,84,82,7.2
4563,10-07-2021,04-00,11.3,98,0.96,1841.350142,0,0,88,68,7.92
4564,10-07-2021,05-00,11.2,123,0.96,2290.630265,0,0,88,68,8.28
4565,10-07-2021,06-00,11.4,193,0.96,3658.423859,0,0,88,68,8.28
4566,10-07-2021,07-00,11.4,200,0.96,3791.112808,0,0,90,61,8.28
4567,10-07-2021,08-00,11.5,210,0.96,4015.586592,0,0,90,61,10.440001
4568,10-07-2021,09-00,11.5,214,0.96,4092.073956,0,0,90,61,11.879999
4569,10-07-2021,10-00,11.6,166,0.96,3201.827554,0,0,89,67,13.32
4570,10-07-2021,11-00,11.6,167,0.96,3221.115671,0,0,89,67,15.119999
4571,10-07-2021,12-00,11.7,192,0.96,3735.243777,0,0,89,67,15.4800005
4572,10-07-2021,13-00,11.8,191,0.96,3747.548266,0,0,86,78,15.4800005
4573,10-07-2021,14-00,11.8,148,0.96,2903.859389,0,0,86,78,14.759999
4574,10-07-2021,15-00,11.6,143,0.96,2758.200844,0,0,86,78,14.759999
4575,10-07-2021,16-00,11.9,132,0.96,2611.877192,0,0,81,91,15.4800005
4576,10-07-2021,17-00,11.5,109,0.96,2084.28066,0,0,81,91,16.919998
4577,10-07-2021,18-00,11.7,100,0.96,1945.439467,0,0,81,91,16.199999
4578,10-07-2021,19-00,11.6,48,0.96,925.8296541,0,0,81,90,9.36
4579,10-07-2021,20-00,11.6,54,0.96,1041.558361,0,0,81,90,28.08
4580,10-07-2021,21-00,11.6,53,0.96,1022.270243,0,0,81,90,26.28
4581,10-07-2021,22-00,11.6,51,0.96,983.6940074,0,0,78,95,24.48
4582,10-07-2021,23-00,11.6,48,0.96,925.8296541,0,0,78,95,16.56
4583,10-07-2021,24-00,11.6,42,0.96,810.1009473,0,0,78,95,14.04
4584,11-07-2021,01-00,11.6,76,0.94,1435.357432,1,0,81,95,16.56
4585,11-07-2021,02-00,11.6,76,0.94,1435.357432,1,0,81,95,15.119999
4586,11-07-2021,03-00,11.6,76,0.94,1435.357432,1,0,81,95,14.04
4587,11-07-2021,04-00,11.5,80,0.94,1497.877538,1,0,85,77,13.32
4588,11-07-2021,05-00,11.5,85,0.94,1591.494885,1,0,85,77,12.24
4589,11-07-2021,06-00,11.6,120,0.94,2266.353841,1,0,85,77,11.879999
4590,11-07-2021,07-00,11.6,108,0.94,2039.718457,1,0,91,62,15.4800005
4591,11-07-2021,08-00,11.6,106,0.94,2001.945893,1,0,91,62,15.4800005
4592,11-07-2021,09-00,11.4,203,0.94,3767.81326,1,0,91,62,18
4593,11-07-2021,10-00,11.4,199,0.94,3693.570634,1,0,85,78,18.359999
4594,11-07-2021,11-00,11.5,35,0.94,655.321423,1,0,85,78,19.08
4595,11-07-2021,12-00,11.5,35,0.94,655.321423,1,0,85,78,19.44
4596,11-07-2021,13-00,11.5,35,0.94,655.321423,1,0,83,92,18
4597,11-07-2021,14-00,11.5,35,0.94,655.321423,1,0,83,92,18
4598,11-07-2021,15-00,11.5,35,0.94,655.321423,1,0,83,92,16.199999
4599,11-07-2021,16-00,11.5,35,0.94,655.321423,1,0,82,91,14.04
4600,11-07-2021,17-00,11.4,54,0.94,1002.275449,1,0,82,91,13.32
4601,11-07-2021,18-00,11.6,69,0.94,1303.153458,1,0,82,91,13.679999
4602,11-07-2021,19-00,11.8,48,0.94,922.1715628,1,0,78,95,12.24
4603,11-07-2021,20-00,11.8,52,0.94,999.019193,1,0,78,95,10.08
4604,11-07-2021,21-00,11.8,49,0.94,941.3834703,1,0,78,95,11.5199995
4605,11-07-2021,22-00,11.7,44,0.94,838.1601704,1,0,79,91,10.799999
4606,11-07-2021,23-00,11.6,42,0.94,793.2238442,1,0,79,91,11.879999
4607,11-07-2021,24-00,11.6,42,0.94,793.2238442,1,0,79,91,11.5199995
4608,12-07-2021,01-00,11.4,57,0.97,1091.722016,0,0,83,84,11.159999
4609,12-07-2021,02-00,11.4,57,0.97,1091.722016,0,0,83,84,10.799999
4610,12-07-2021,03-00,11.4,57,0.97,1091.722016,0,0,83,84,11.159999
4611,12-07-2021,04-00,11.4,57,0.97,1091.722016,0,0,86,71,12.24
4612,12-07-2021,05-00,11.2,68,0.97,1279.555998,0,0,86,71,11.879999
4613,12-07-2021,06-00,11.2,84,0.97,1580.627998,0,0,86,71,11.5199995
4614,12-07-2021,07-00,11.2,96,0.97,1806.431997,0,0,84,86,12.24
4615,12-07-2021,08-00,11.5,104,0.97,2009.386783,0,0,84,86,19.8
4616,12-07-2021,09-00,11.5,76,0.97,1468.398034,0,0,84,86,17.28
4617,12-07-2021,10-00,11.4,121,0.97,2317.515157,0,0,87,81,15.119999
4618,12-07-2021,11-00,11.3,129,0.97,2449.066148,0,0,87,81,16.199999
4619,12-07-2021,12-00,11.5,127,0.97,2453.770398,0,0,87,81,21.24
4620,12-07-2021,13-00,11.5,132,0.97,2550.375532,0,0,82,90,17.28
4621,12-07-2021,14-00,11.5,115,0.97,2221.918077,0,0,82,90,20.16
4622,12-07-2021,15-00,11.8,101,0.97,2002.330408,0,0,82,90,16.919998
4623,12-07-2021,16-00,11.7,87,0.97,1710.162882,0,0,80,91,16.919998
4624,12-07-2021,17-00,11.7,87,0.97,1710.162882,0,0,80,91,14.4
4625,12-07-2021,18-00,11.8,84,0.97,1665.304498,0,0,80,91,25.199999
4626,12-07-2021,19-00,11.6,48,0.97,935.473713,0,0,79,91,18.72
4627,12-07-2021,20-00,11.6,47,0.97,915.9846773,0,0,79,91,15.4800005
4628,12-07-2021,21-00,11.6,45,0.97,877.0066059,0,0,79,91,9
4629,12-07-2021,22-00,11.6,40,0.97,779.5614275,0,0,79,91,13.32
4630,12-07-2021,23-00,11.6,36,0.97,701.6052847,0,0,79,91,19.44
4631,12-07-2021,24-00,11.7,35,0.97,687.9965615,0,0,79,91,24.119999
4632,13-07-2021,01-00,11.7,56,0.97,1100.794498,0,0,80,91,23.4
4633,13-07-2021,02-00,11.7,56,0.97,1100.794498,0,0,80,91,23.4
4634,13-07-2021,03-00,11.6,56,0.97,1091.385998,0,0,80,91,26.28
4635,13-07-2021,04-00,11.6,57,0.97,1110.875034,0,0,84,77,31.319998
4636,13-07-2021,05-00,11.4,65,0.97,1244.946159,0,0,84,77,32.760002
4637,13-07-2021,06-00,11.2,80,0.97,1505.359998,0,0,84,77,26.64
4638,13-07-2021,07-00,11.2,127,0.97,2389.758997,0,0,84,75,24.84
4639,13-07-2021,08-00,11.6,127,0.97,2475.107532,0,0,84,75,26.64
4640,13-07-2021,09-00,11.4,134,0.97,2566.504389,0,0,84,75,32.039997
4641,13-07-2021,10-00,11.2,156,0.97,2935.451996,0,0,82,89,33.48
4642,13-07-2021,11-00,11.3,157,0.97,2980.646398,0,0,82,89,29.519999
4643,13-07-2021,12-00,11.3,159,0.97,3018.616415,0,0,82,89,28.08
4644,13-07-2021,13-00,11.4,146,0.97,2796.340603,0,0,81,91,33.48
4645,13-07-2021,14-00,11.4,148,0.97,2834.646639,0,0,81,91,34.92
4646,13-07-2021,15-00,11.3,151,0.97,2866.736344,0,0,81,91,33.839996
4647,13-07-2021,16-00,11.4,136,0.97,2604.810425,0,0,80,91,27.72
4648,13-07-2021,17-00,11.5,112,0.97,2163.954997,0,0,80,91,21.96
4649,13-07-2021,18-00,11.6,109,0.97,2124.30489,0,0,80,91,18.72
4650,13-07-2021,19-00,11.6,48,0.97,935.473713,0,0,79,90,13.32
4651,13-07-2021,20-00,11.6,50,0.97,974.4517843,0,0,79,90,15.119999
4652,13-07-2021,21-00,11.6,47,0.97,915.9846773,0,0,79,90,12.599999
4653,13-07-2021,22-00,11.6,42,0.97,818.5394988,0,0,76,93,12.599999
4654,13-07-2021,23-00,11.6,36,0.97,701.6052847,0,0,76,93,12.599999
4655,13-07-2021,24-00,11.6,36,0.97,701.6052847,0,0,76,93,11.159999
4656,14-07-2021,01-00,11.4,67,0.97,1283.252195,0,0,76,93,12.959999
4657,14-07-2021,02-00,11.4,67,0.97,1283.252195,0,0,76,93,13.32
4658,14-07-2021,03-00,11.4,67,0.97,1283.252195,0,0,76,93,15.84
4659,14-07-2021,04-00,11.5,70,0.97,1352.471873,0,0,79,90,15.84
